run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ipv4.arp,proxyArpInterfaces,,,"""""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ipv4.lp,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ipv4.lp,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ipv4.lp,forwardServiceRegistration,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ipv4.lp,forwardProtocolRegistration,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ipv4,typename,,,"""inet.networklayer.ipv4.Ipv4NetworkLayer""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ipv4,forwarding,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ipv4,multicastForwarding,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ipv4,interfaceTableModule,,,"""SimpleNetwork.client.interfaceTable""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ipv4,displayStringTextFormat,,,"""%i""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.nl,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.nl,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.nl,forwardServiceRegistration,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.nl,forwardProtocolRegistration,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.udp,typename,,,"""inet.transportlayer.udp.Udp""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.udp,interfaceTableModule,,,"""SimpleNetwork.client.interfaceTable""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.udp,icmpModule,,,"""^.ipv4.icmp""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.udp,icmpv6Module,,,"""^.ipv6.icmpv6""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.udp,crcMode,,,"""declared""",,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.udp,crcMode,enum,"disabled,declared,computed",,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.udp,defaultMulticastLoop,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,typename,,,"""inet.transportlayer.tcp.Tcp""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,crcMode,,,"""declared""",,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.tcp,crcMode,enum,"declared,computed",,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,advertisedWindow,,,7504,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,delayedAcksEnabled,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,nagleEnabled,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,limitedTransmitEnabled,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,increasedIWEnabled,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,sackSupport,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,windowScalingSupport,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,windowScalingFactor,,,-1,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,timestampSupport,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,mss,,,536,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,msl,,,120s,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.tcp,msl,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,tcpAlgorithmClass,,,"""TcpReno""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,useDataNotification,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,dupthresh,,,3,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,initialSsthresh,,,4294967295,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,stopOperationExtraTime,,,0s,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.tcp,stopOperationExtraTime,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,stopOperationTimeout,,,2s,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.tcp,stopOperationTimeout,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,ecnWillingness,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tcp,dctcpGamma,,,0.0625,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tn,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tn,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tn,forwardServiceRegistration,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.tn,forwardProtocolRegistration,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],typename,,,"""inet.applications.udpapp.UdpBasicApp""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],interfaceTableModule,,,"""SimpleNetwork.client.interfaceTable""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],clockModule,,,"""""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],localPort,,,-1,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],destAddresses,,,"""server""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],localAddress,,,"""""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],packetName,,,"""UdpBasicAppData""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],destPort,,,5000,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],messageLength,,,1024B,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],messageLength,unit,B,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],startTime,,,0s,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],startTime,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],stopTime,,,-1s,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],stopTime,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],sendInterval,,,1s,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],sendInterval,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],timeToLive,,,-1,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],dontFragment,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],dscp,,,-1,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],tos,,,-1,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],multicastInterface,,,"""""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],receiveBroadcast,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],joinLocalMulticastGroups,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],stopOperationExtraTime,,,-1s,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],stopOperationExtraTime,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.app[0],stopOperationTimeout,,,2s,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],stopOperationTimeout,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.at,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.at,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.at,forwardServiceRegistration,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.at,forwardProtocolRegistration,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,typename,,,"""inet.node.inet.StandardHost""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,hasStatus,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,osgModel,,,"""""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,osgModelColor,,,"""""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,canvasImage,,,"""""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,canvasImageColor,,,"""""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,recordPcap,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,numPcapRecorders,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,numLoInterfaces,,,1,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,numWlanInterfaces,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,numEthInterfaces,,,1,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,numPppInterfaces,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,numTunInterfaces,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,numVirtInterfaces,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,fcsMode,,,"""declared""",,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client,fcsMode,enum,"declared,computed",,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,hasIpv4,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,hasIpv6,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,hasGn,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,forwarding,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,multicastForwarding,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,hasUdp,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,hasTcp,,,true,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,hasSctp,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client,numApps,,,1,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork,typename,,,"""test_project.usingStandardProtocols.SimpleNetwork""",,,,,,,,,,
General-0-20250310-16:32:25-6414,statistic,SimpleNetwork.client.app[0],rcvdPkLifetime:stats,,,,0,0,NaN,NaN,NaN,NaN,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],rcvdPkLifetime:stats,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],rcvdPkLifetime:stats,recordingmode,stats,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],rcvdPkLifetime:stats,source,dataAge(packetReceived),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],rcvdPkLifetime:stats,title,received packet lifetime,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],rcvdPkLifetime:stats,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,histogram,SimpleNetwork.router.eth[0].queue,queueingTime:histogram,,,,1,1,0,NaN,0,0,0,0,"-0.5 -0.48 -0.46 -0.44 -0.42 -0.4 -0.38 -0.36 -0.34 -0.32 -0.3 -0.28 -0.26 -0.24 -0.22 -0.2 -0.18 -0.16 -0.14 -0.12 -0.1 -0.08 -0.06 -0.04 -0.02 0 0.02 0.04 0.06 0.08 0.1 0.12 0.14 0.16 0.18 0.2 0.22 0.24 0.26 0.28 0.3 0.32 0.34 0.36 0.38 0.4 0.42 0.44 0.46 0.48 0.5","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,queueingTime:histogram,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,queueingTime:histogram,recordingmode,histogram,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,queueingTime:histogram,source,queueingTime(packetPulled),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,queueingTime:histogram,title,queueing times,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,queueingTime:histogram,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,histogram,SimpleNetwork.router.eth[0].queue,outgoingPacketLengths:histogram,,,,1,1,368,NaN,368,368,0,0,"367 368 369","0 1"
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,outgoingPacketLengths:histogram,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,outgoingPacketLengths:histogram,recordingmode,histogram,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,outgoingPacketLengths:histogram,source,packetLength(packetPulled),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,outgoingPacketLengths:histogram,title,outgoing packet lengths,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,outgoingPacketLengths:histogram,unit,b,,,,,,,,,,,
General-0-20250310-16:32:25-6414,histogram,SimpleNetwork.router.eth[0].queue,flowQueueingTime:histogram,,,,0,0,NaN,NaN,NaN,NaN,0,0,"0 1","0"
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,flowQueueingTime:histogram,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,flowQueueingTime:histogram,recordingmode,histogram,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,flowQueueingTime:histogram,source,queueingTime(demuxFlow(packetPulled)),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,flowQueueingTime:histogram,title,flow queueing times,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,flowQueueingTime:histogram,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,histogram,SimpleNetwork.router.eth[0].queue,incomingPacketLengths:histogram,,,,1,1,368,NaN,368,368,0,0,"367 368 369","0 1"
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,incomingPacketLengths:histogram,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,incomingPacketLengths:histogram,recordingmode,histogram,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,incomingPacketLengths:histogram,source,packetLength(packetPushStarted),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,incomingPacketLengths:histogram,title,incoming packet lengths,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].queue,incomingPacketLengths:histogram,unit,b,,,,,,,,,,,
General-0-20250310-16:32:25-6414,histogram,SimpleNetwork.router.eth[1].queue,queueingTime:histogram,,,,2,2,0,0,0,0,0,0,"-0.5 -0.48 -0.46 -0.44 -0.42 -0.4 -0.38 -0.36 -0.34 -0.32 -0.3 -0.28 -0.26 -0.24 -0.22 -0.2 -0.18 -0.16 -0.14 -0.12 -0.1 -0.08 -0.06 -0.04 -0.02 0 0.02 0.04 0.06 0.08 0.1 0.12 0.14 0.16 0.18 0.2 0.22 0.24 0.26 0.28 0.3 0.32 0.34 0.36 0.38 0.4 0.42 0.44 0.46 0.48 0.5","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueingTime:histogram,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueingTime:histogram,recordingmode,histogram,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueingTime:histogram,source,queueingTime(packetPulled),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueingTime:histogram,title,queueing times,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueingTime:histogram,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,histogram,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:histogram,,,,2,2,4464,5792.6187514802,368,8560,0,0,"0 200 400 600 800 1000 1200 1400 1600 1800 2000 2200 2400 2600 2800 3000 3200 3400 3600 3800 4000 4200 4400 4600 4800 5000 5200 5400 5600 5800 6000 6200 6400 6600 6800 7000 7200 7400 7600 7800 8000 8200 8400 8600 8800 9000 9200 9400 9600 9800 10000 10200 10400 10600 10800","0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0"
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:histogram,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:histogram,recordingmode,histogram,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:histogram,source,packetLength(packetPulled),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:histogram,title,outgoing packet lengths,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:histogram,unit,b,,,,,,,,,,,
General-0-20250310-16:32:25-6414,histogram,SimpleNetwork.router.eth[1].queue,flowQueueingTime:histogram,,,,0,0,NaN,NaN,NaN,NaN,0,0,"0 1","0"
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,flowQueueingTime:histogram,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,flowQueueingTime:histogram,recordingmode,histogram,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,flowQueueingTime:histogram,source,queueingTime(demuxFlow(packetPulled)),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,flowQueueingTime:histogram,title,flow queueing times,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,flowQueueingTime:histogram,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,histogram,SimpleNetwork.router.eth[1].queue,incomingPacketLengths:histogram,,,,2,2,4464,5792.6187514802,368,8560,0,0,"0 200 400 600 800 1000 1200 1400 1600 1800 2000 2200 2400 2600 2800 3000 3200 3400 3600 3800 4000 4200 4400 4600 4800 5000 5200 5400 5600 5800 6000 6200 6400 6600 6800 7000 7200 7400 7600 7800 8000 8200 8400 8600 8800 9000 9200 9400 9600 9800 10000 10200 10400 10600 10800","0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0"
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,incomingPacketLengths:histogram,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,incomingPacketLengths:histogram,recordingmode,histogram,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,incomingPacketLengths:histogram,source,packetLength(packetPushStarted),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,incomingPacketLengths:histogram,title,incoming packet lengths,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,incomingPacketLengths:histogram,unit,b,,,,,,,,,,,
General-0-20250310-16:32:25-6414,histogram,SimpleNetwork.server.eth[0].queue,queueingTime:histogram,,,,1,1,0,NaN,0,0,0,0,"-0.5 -0.48 -0.46 -0.44 -0.42 -0.4 -0.38 -0.36 -0.34 -0.32 -0.3 -0.28 -0.26 -0.24 -0.22 -0.2 -0.18 -0.16 -0.14 -0.12 -0.1 -0.08 -0.06 -0.04 -0.02 0 0.02 0.04 0.06 0.08 0.1 0.12 0.14 0.16 0.18 0.2 0.22 0.24 0.26 0.28 0.3 0.32 0.34 0.36 0.38 0.4 0.42 0.44 0.46 0.48 0.5","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.server.eth[0].queue,queueingTime:histogram,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.server.eth[0].queue,queueingTime:histogram,recordingmode,histogram,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.server.eth[0].queue,queueingTime:histogram,source,queueingTime(packetPulled),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.server.eth[0].queue,queueingTime:histogram,title,queueing times,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.server.eth[0].queue,queueingTime:histogram,unit,s,,,,,,,,,,,
